url,date,prob,period
https://datalab.kb.se/dark-3971952#1-17-ARTICLE512561-ZONE4005474,1930-11-13,7.686690495407204e-07,1930
https://datalab.kb.se/dark-4000409#1-3-ARTICLE2725508-ZONE20003554,1932-11-10,9.608363119259005e-07,1930
https://datalab.kb.se/dark-4016707#2-9-ARTICLE3337511-ZONE25186593,1932-09-18,9.150822018341909e-07,1930
https://datalab.kb.se/dark-4012051#1-10-ARTICLE2936040-ZONE21722680,1934-01-02,1.0675959021398895e-06,1930
https://datalab.kb.se/dark-4032770#1-33-ARTICLE4154420-ZONE32175310,1937-04-16,3.346048316937697e-07,1935
https://datalab.kb.se/dark-4035892#1-19-ARTICLE3921544-ZONE30156935,1936-05-25,4.740235115661737e-07,1935
https://datalab.kb.se/dark-4263965#1-22-ARTICLE23297838-ZONE271611284,1939-02-22,2.666382252559727e-07,1935
https://datalab.kb.se/dark-4059647#1-16-ARTICLE4755124-ZONE37154130,1938-02-01,7.419498441905328e-07,1935
https://datalab.kb.se/dark-4057581#1-4-ARTICLE5052313-ZONE39568366,1938-09-22,1.0665529010238908e-06,1935
https://datalab.kb.se/dark-4057526#1-2-ARTICLE5026763-ZONE39365099,1939-11-27,7.110352673492606e-07,1935
https://datalab.kb.se/dark-4108103#1-7-ARTICLE5565996-ZONE43747349,1939-07-16,5.8844297987525e-07,1935
https://datalab.kb.se/dark-4032803#1-17-ARTICLE3703488-ZONE28207160,1935-04-16,7.110352673492606e-07,1935
https://datalab.kb.se/dark-4072536#1-12-ARTICLE4404858-ZONE34240101,1940-03-31,6.874742197167606e-07,1940
https://datalab.kb.se/dark-4072496#1-15-ARTICLE5631277-ZONE44288044,1940-02-28,5.347021708908138e-07,1940
https://datalab.kb.se/dark-4178544#1-4-ARTICLE11757767-ZONE126216637,1944-08-03,8.749671887304226e-07,1940
https://datalab.kb.se/dark-4085523#1-12-ARTICLE4428411-ZONE34435243,1942-12-07,1.0694043417816277e-06,1940
https://datalab.kb.se/dark-4056908#1-25-ARTICLE4908713-ZONE38408318,1940-04-11,3.774368265111627e-07,1940
https://datalab.kb.se/dark-4059613#1-19-ARTICLE5161719-ZONE40467674,1940-09-30,8.369251370464912e-07,1940
https://datalab.kb.se/dark-4168934#1-7-ARTICLE5515970-ZONE43341169,1940-12-14,1.0131199027404894e-06,1940
https://datalab.kb.se/dark-4067732#1-17-ARTICLE5258031-ZONE41225844,1942-11-24,8.369251370464912e-07,1940
https://datalab.kb.se/dark-4232765#1-31-ARTICLE18110958-ZONE208703321,1946-02-15,3.96815318976026e-07,1945
https://datalab.kb.se/dark-4226313#2-2-ARTICLE17430043-ZONE202351901,1945-01-21,7.020578720345075e-07,1945
https://datalab.kb.se/dark-4230315#1-40-ARTICLE17933933-ZONE206942677,1946-09-20,9.126752336448597e-07,1945
https://datalab.kb.se/dark-4232896#1-18-ARTICLE18237002-ZONE210436537,1948-09-10,3.444057485452301e-07,1945
https://datalab.kb.se/dark-4236659#1-8-ARTICLE18468568-ZONE212809042,1947-11-21,7.605626947040498e-07,1945
